productName,price,rating,specScore,features,brand,processor,storage,cores,ram,screen_size,Warranty,OS,graphics,storage_type,ram_type,resolution,graphics_category,resolution_category
HP Victus 15-fb0050AX Gaming Laptop (AMD Ryzen 5 5600H/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),57990,4.4,63,"'5th Gen AMD Ryzen 5  5600H', 'Hexa Core, 12 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', '4\u2009GB NVIDIA GeForce RTX 3050', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",HP,AMD Ryzen 5,512,No ,8,15.6,12,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR4,1920 x 1080,NVIDIA,Standard HD (16:9)
Acer Aspire 5 A515-57G UN.K9TSI.002 Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),59990,4.0,68,"'12th Gen Intel Core i5 1240P', '12 Cores (4P + 8E), 16 Threads', '16\u2009GB DDR4 RAM', '512\u2009GB SSD', '4\u2009GB NVIDIA GeForce RTX 2050', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Acer,Intel Core i5,512,12 ,16,15.6,12,Windows 11 ,rtx 2050,SSD,DDR4,1920 x 1080,NVIDIA,Standard HD (16:9)
Apple MacBook Air 2022 Laptop (Apple M2/ 8GB/ 512GB SSD/ MacOS),102990,4.2,42,"'Apple M2 Apple M2 Chip', 'Octa Core', '8\u2009GB Unified Memory RAM', '512\u2009GB SSD', '10-Core GPU', '13.6\u2009inches, 2560\u2009x\u20091664\u2009pixels', 'Mac OS', '1 Year Warranty'",Apple,Apple M Series,512,No ,8,13.6,12,Mac ,10-Core GPU,SSD,Unified Memory,2560 x 1664,Other/Unknown,Quad HD or higher
HP 15s-eq2144au Laptop (Ryzen 5 5500U/ 8GB/ 512GB SSD/ Win11 Home),36490,4.05,54,"'5th Gen AMD Ryzen 5  5500U', 'Hexa Core, 12 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', 'AMD Radeon Graphics', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",HP,AMD Ryzen 5,512,No ,8,15.6,12,Windows 11 ,amd radeon graphics,SSD,DDR4,1920 x 1080,Other/Unknown,Standard HD (16:9)
HP 15s-eq2143au Laptop (Ryzen 3 5300U/ 8GB/ 512GB SSD/ Windows 11 Home),29990,4.55,50,"'5th Gen AMD Ryzen 3  5300U', 'Quad Core, 8 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', 'AMD Radeon AMD', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows OS', '1 Year Warranty'",HP,AMD Ryzen 3,512,No ,8,15.6,12,Windows ,amd radeon amd,SSD,DDR4,1920 x 1080,Other/Unknown,Standard HD (16:9)
Lenovo ThinkPad E14 21JKS1FQ00 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),68990,4.75,57,"'13th Gen Intel Core i5 1335U', '10 Cores (2P + 8E), 12 Threads', '16\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel UHD Graphics', '14\u2009inches, 1920\u2009x\u20091200\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Lenovo,Intel Core i5,512,10 ,16,14.0,12,Windows 11 ,intel uhd graphics,SSD,DDR4,1920 x 1200,Intel,Widescreen (16:10)
Lenovo ThinkPad E14 21JKS13J00 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),89990,4.1,66,"'13th Gen Intel Core i7 1355U', '10 Cores (2P + 8E), 12 Threads', '16\u2009GB DDR4 RAM', '1\u2009TB SSD', 'Intel Iris Xe Graphics comes', '14\u2009inches, 1920\u2009x\u20091200\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Lenovo,Intel Core i7,1024,10 ,16,14.0,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920 x 1200,Intel,Widescreen (16:10)
Acer Aspire 7 A715-79G UN.34NSI.002 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),59990,4.45,62,"'13th Gen Intel Core i5 13420H', 'Octa Core (4P + 4E), 12 Threads', '16\u2009GB DDR4 RAM', '512\u2009GB SSD', '4\u2009GB NVIDIA GeForce RTX 2050', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Acer,Intel Core i5,512,No ,16,15.6,12,Windows 11 ,rtx 2050,SSD,DDR4,1920 x 1080,NVIDIA,Standard HD (16:9)
Acer Aspire 7 A715-79G UN.34NSI.001 Gaming Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),57990,4.6,60,"'13th Gen Intel Core i5 13420H', 'Octa Core (4P + 4E), 12 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', '4\u2009GB NVIDIA GeForce RTX 2050', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Acer,Intel Core i5,512,No ,8,15.6,12,Windows 11 ,rtx 2050,SSD,DDR4,1920 x 1080,NVIDIA,Standard HD (16:9)
Acer Aspire 7 A715-79G UN.34PSI.001 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),64990,4.7,64,"'13th Gen Intel Core i5 13420H', 'Octa Core (4P + 4E), 12 Threads', '16\u2009GB DDR4 RAM', '512\u2009GB SSD', '6\u2009GB NVIDIA GeForce RTX 3050', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Acer,Intel Core i5,512,No ,16,15.6,12,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR4,1920 x 1080,NVIDIA,Standard HD (16:9)
Lenovo ThinkPad E14 21JKS0X900 Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11 Home),113400,4.3,66,"'13th Gen Intel Core i5 1335U', '10 Cores (2P + 8E), 12 Threads', '16\u2009GB DDR4 RAM', '1\u2009TB SSD', 'Intel Iris Xe Graphics comes', '14\u2009inches, 1920\u2009x\u20091200\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Lenovo,Intel Core i5,1024,10 ,16,14.0,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920 x 1200,Intel,Widescreen (16:10)
Dell XPS 13 OXN9345140001RIN AI Laptops (Snapdragon X Elite X1E-80-100/ 16GB/ 512GB SSD/ Win11),153899,4.4,68,"'Qualcomm Snapdragon X Elite X1E-80-100', '12 Cores', '16\u2009GB LPDDR5X RAM', '512\u2009GB SSD', 'Qualcomm Adreno GPU', '13.4\u2009inches, 2880\u2009x\u20091800\u2009pixels, Touch Screen', 'Windows 11 OS', '1 Year Warranty'",Dell,Others,512,12 ,16,13.4,12,Windows 11 ,Qualcomm Adreno GPU,SSD,LPDDR5X,2880 x 1800,Qualcomm and ARM,Quad HD or higher
HP Victus 15-fa1321TX Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB RTX3050 Graph),93990,4.45,65,"'13th Gen Intel Core i7 13620H', '10 Cores (6P + 4E), 16 Threads', '16\u2009GB DDR4 RAM', '512\u2009GB SSD', '6\u2009GB NVIDIA GeForce RTX 3050', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",HP,Intel Core i7,512,10 ,16,15.6,12,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR4,1920 x 1080,NVIDIA,Standard HD (16:9)
Lenovo Yoga 7 14IML9 83DJ00AKIN Laptop (Intel Core Ultra 5 125H/ 16GB/ 512GB SSD/ Win11 Home),94990,4.1,59,"'Intel Core Ultra 5 Series 1 125H', '14 Cores (4P + 8E + 2LP-E), 18 Threads', '16\u2009GB LPDDR5x RAM', '512\u2009GB SSD', 'Integrated Intel Arc Graphics', '14\u2009inches, 1920\u2009x\u20091200\u2009pixels, Touch Screen', 'Windows 11 OS', '1 Year Warranty'",Lenovo,Intel Core Ultra,512,14 ,16,14.0,12,Windows 11 ,intel arc graphics,SSD,LPDDR5X,1920 x 1200,Intel,Widescreen (16:10)
Asus TUF Gaming A15 FA506NFR-HN259WS Laptop (AMD Ryzen 7 7435HS/ 16GB / 512GB SSD/ Win11 Home / 4GB Graph),61990,4.4,68,"'7th Gen AMD Ryzen 7 7435HS', 'Octa Core, 16 Threads', '16\u2009GB DDR5 RAM', '512\u2009GB SSD', '4\u2009GB NVIDIA GeForce RTX 2050', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Asus,AMD Ryzen 7,512,No ,16,15.6,12,Windows 11 ,rtx 2050,SSD,DDR5,1920 x 1080,NVIDIA,Standard HD (16:9)
Dell Inspiron 7440 2 in 1 Laptop (Intel Core 5 120U/ 16GB/ 512GB SSD/ Win11),84176,4.5,62,"'Intel Core 5 Processor Series 1 120U', '10 Cores (2P + 8E), 12 Threads', '16\u2009GB DDR5 RAM', '512\u2009GB SSD', 'Intel Graphic', '14\u2009inches, 2240\u2009x\u20091400\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Dell,Others,512,10 ,16,14.0,12,Windows 11 ,Not available,SSD,DDR5,2240 x 1400,Other/Unknown,Widescreen or Custom
Lenovo IdeaPad Slim 5 16IMH9 83DC003GIN Laptop (Intel Core Ultra 5/ 16GB RAM/ 512GB SSD/ Win 11),77490,4.1,47,"'Intel Core Ultra 5 Series 1 125H', '14 Cores (4P + 8E + 2LP-E), 18 Threads', '16\u2009GB LPDDR5 RAM', '512\u2009GB SSD', 'Intel Arc Graphics', '16\u2009inches, 1920\u2009x\u20091200\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Lenovo,Intel Core Ultra,512,14 ,16,16.0,12,Windows 11 ,intel arc graphics,SSD,LPDDR5,1920 x 1200,Intel,Widescreen (16:10)
Lenovo IdeaPad 3 82RJ00F1IN Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),34990,4.05,52,"'12th Gen Intel Core i3 1215U', 'Hexa Core (2P + 4E), 8 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel Integrated UHD', '14\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Lenovo,Intel Core i3,512,No ,8,14.0,12,Windows 11 ,intel integrated uhd,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
Dell 14 Vostro 3440 Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11),50990,4.25,57,"'13th Gen Intel Core i5 1334U', '10 Cores (2P + 8E), 12 Threads', '8\u2009GB DDR5 RAM', '512\u2009GB SSD', 'Intel  Graphics', '14\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Dell,Intel Core i3,512,10 ,8,14.0,12,Windows 11 ,Intel Graphics,SSD,DDR5,1920 x 1080,Other/Unknown,Standard HD (16:9)
HP 14-gr0001TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),57999,4.6,54,"'13th Gen Intel Core i5 1335U', '10 Cores (2P + 8E), 12 Threads', '16\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel Iris Xe Graphics', '14\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",HP,Intel Core i5,512,10 ,16,14.0,12,Windows 11 ,intel iris xe graphics,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
HP OmniBook X 14-fe0121QU AI Laptop (Snapdragon X Elite X1E-78-100/ 16GB/ 1TB SSD/ Win11),137999,4.75,56,"'Qualcomm Snapdragon X Elite X1E-78-100', '12 Cores', '16\u2009GB LPDDR5X RAM', '1\u2009TB SSD', 'Qualcomm Adreno GPU', '14\u2009inches, 2240\u2009x\u20091400\u2009pixels, Touch Screen', 'Windows 11 OS', '1 Year Warranty'",HP,Others,1024,12 ,16,14.0,12,Windows 11 ,Qualcomm Adreno GPU,SSD,LPDDR5X,2240 x 1400,Qualcomm and ARM,Widescreen or Custom
Dell Vostro 5630 Business Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),84490,4.2,64,"'13th Gen Intel Core i7 1360P', '12 Cores (4P + 8E), 16 Threads', '16\u2009GB  RAM', '512\u2009GB SSD', 'Intel Integrated', '16\u2009inches, 1920\u2009x\u20091200\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Dell,Intel Core i7,512,12 ,16,16.0,12,Windows 11 ,intel integrated,SSD,Unknown,1920 x 1200,Intel,Widescreen (16:10)
Acer Aspire Lite AL15-52 Laptop (Intel 12th Gen Core i7/ 16GB/ 1TB SSD/ Win11),54990,4.5,61,"'12th Gen Intel Core i7 1255U', '10 Cores (2P + 8E), 12 Threads', '16\u2009GB DDR4 RAM', '1\u2009TB SSD', 'Intel Graphics', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Acer,Intel Core i7,1024,10 ,16,15.6,12,Windows 11 ,intel graphics,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
HP 14-gr1022TU Laptop (Intel Core Ultra 5 125H/ 16GB/ 512GB SSD/ Win11 Home),70490,4.3,57,"'Intel Core Ultra 5 Series 1 125H', '14 Cores (4P + 8E + 2LP-E), 18 Threads', '16\u2009GB DDR5 RAM', '512\u2009GB SSD', 'Intel Arc Graphics', '14\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",HP,Intel Core Ultra,512,14 ,16,14.0,12,Windows 11 ,intel arc graphics,SSD,DDR5,1920 x 1080,Intel,Standard HD (16:9)
Honor MagicBook Art 14 2024 Laptop (Intel Core Ultra 5 125H/ 32GB/ 1TB SSD/ Win11 Home),97990,4.3,72,"'Intel Core Ultra 5 Series 1 125H', '14 Cores (4P + 8E + 2LP-E), 18 Threads', '32\u2009GB LPDDR5 RAM', '1\u2009TB SSD', 'Intel ARC Graphics', '14.6\u2009inches, 3120\u2009x\u20092080\u2009pixels, Touch Screen', 'Windows 11 OS', '1 Year Warranty'",Other,Intel Core Ultra,1024,14 ,32,14.6,12,Windows 11 ,intel arc graphics,SSD,LPDDR5,3120 x 2080,Intel,Quad HD or higher
Lenovo Ideapad 5 ‎14AHP9 2-in-1 83DR003DIN Laptop (AMD Ryzen 5 8645HS/ 16GB/ 512GB SSD/ Win11 Home),72490,4.5,63,"'8th Gen AMD Ryzen 5 8645HS', 'Hexa Core, 12 Threads', '16\u2009GB LPDDR5X RAM', '512\u2009GB SSD', 'AMD Radeon', '14\u2009inches, 1920\u2009x\u20091200\u2009pixels, Touch Screen', 'Windows 11 OS', '1 Year Warranty'",Lenovo,AMD Ryzen 5,512,No ,16,14.0,12,Windows 11 ,amd radeon,SSD,LPDDR5X,1920 x 1200,Other/Unknown,Widescreen (16:10)
Infinix Zero Book Ultra AI ZL514 Laptop (Intel Core Ultra 7 155H/ 16GB/ 512GB SSD/ Win 11 Home),69990,4.7,59,"'Intel Core Ultra 7 Series 1 155H', '16 Cores (6P + 8E + 2LP-E), 22 Threads', '16\u2009GB LPDDR5X RAM', '512\u2009GB SSD', 'Intel Integrated Intel Arc', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Infinix,Intel Core Ultra,512,16 ,16,15.6,12,Windows 11 ,intel integrated,SSD,LPDDR5X,1920 x 1080,Intel,Standard HD (16:9)
Colorful Evol P15 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 8GB Graph),88990,4.45,65,"'13th Gen Intel Core i7 13620H', '10 Cores (6P + 4E), 16 Threads', '16\u2009GB DDR5 RAM', '512\u2009GB SSD', '8\u2009GB NVIDIA GeForce RTX 4060', '15.6\u2009inches, 2560\u2009x\u20091440\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Other,Intel Core i7,512,10 ,16,15.6,12,Windows 11 ,rtx 4060,SSD,DDR5,2560 x 1440,NVIDIA,Quad HD or higher
Lenovo LOQ 15ARP9 83JC0031IN Gaming Laptop (AMD Ryzen 5 7235HS/ 12GB/ 512GB SSD/ Win11/ 6GB RTX 3050 Graph),62490,4.3,64,"'7th Gen AMD Ryzen 5 7235HS', 'Quad Core, 8 Threads', '12\u2009GB DDR5 RAM', '512\u2009GB SSD', '6\u2009GB NVIDIA GeForce RTX 3050', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Lenovo,AMD Ryzen 5,512,No ,12,15.6,12,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR5,1920 x 1080,NVIDIA,Standard HD (16:9)
MSI Modern 15 H AI C1MG-045IN Laptop (Intel Core Ultra 7 155H/ 16GB/ 1TB SSD/ Win11 Home),72990,4.7,60,"'Intel Core Ultra 7 Series 1 155H', '16 Cores (6P + 8E + 2LP-E), 22 Threads', '16\u2009GB DDR5 RAM', '1\u2009TB SSD', 'Intel Arc Graphics', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",MSI,Intel Core Ultra,1024,16 ,16,15.6,12,Windows 11 ,intel arc graphics,SSD,DDR5,1920 x 1080,Intel,Standard HD (16:9)
Colorful Evol P15 23-HE55D16512A-G-IND Gaming Laptop (12th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),63990,4.25,69,"'12th Gen Intel Core i5 12500H', '12 Cores (4P + 8E), 16 Threads', '16\u2009GB DDR5 RAM', '512\u2009GB SSD', '6\u2009GB NVIDIA GeForce RTX 4050', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '2 Year Warranty'",Other,Intel Core i5,512,12 ,16,15.6,24,Windows 11 ,rtx 4050,SSD,DDR5,1920 x 1080,NVIDIA,Standard HD (16:9)
Asus Vivobook Go 15 E510KA-EJ011WS Laptop (Intel Celeron N4500/ 8GB/ 512GB SSD/ Win11 Home),26990,4.55,46,"'Intel Celeron N4500', 'Dual Core, 2 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', 'Intel HD Graphics', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Asus,Others,512,No ,8,15.6,12,Windows 11 ,intel hd graphics,SSD,DDR4,1920 x 1080,Intel,Standard HD (16:9)
Asus Vivobook S 15 OLED 2024 S5506MA-MA951WS Laptop (Intel Core Ultra 9 185H/ 16GB/ 1TB SSD/ Win11),152990,4.05,63,"'Intel Core Ultra 9 Series 1 185H', '16 Cores (6P + 8E + 2LP-E), 22 Threads', '16\u2009GB LPDDR5X RAM', '1\u2009TB SSD', 'Intel Integrated Arc', '15.6\u2009inches, 2880\u2009x\u20091620\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Asus,Intel Core Ultra,1024,16 ,16,15.6,12,Windows 11 ,intel integrated,SSD,LPDDR5X,2880 x 1620,Intel,Quad HD or higher
Dell G15-5535 Gaming Laptop (AMD Ryzen 5 7640HS/ 16GB/ 1TB SSD/ Win11/ RTX 3050 6GB Graph),79924,4.65,72,"'7th Gen AMD Ryzen 5 7640HS', 'Hexa Core, 12 Threads', '16\u2009GB DDR5 RAM', '1\u2009TB SSD', '6\u2009GB NVIDIA GeForce RTX 3050', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Dell,AMD Ryzen 5,1024,No ,16,15.6,12,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR5,1920 x 1080,NVIDIA,Standard HD (16:9)
Lenovo IdeaPad Slim 3 14IAH8 83EQ0063IN Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),45490,4.2,53,"'12th Gen Intel Core i5 12450H', 'Octa Core (4P + 4E), 12 Threads', '8\u2009GB LPDDR5 RAM', '512\u2009GB SSD', 'Intel Integrated UHD Graphics', '14\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Lenovo,Intel Core i5,512,No ,8,14.0,12,Windows 11 ,intel integrated uhd,SSD,LPDDR5,1920 x 1080,Intel,Standard HD (16:9)
MSI Thin 15 B13UC-2019IN Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),77990,4.05,66,"'13th Gen Intel Core i7 13620H', '10 Cores (6P + 4E), 16 Threads', '16\u2009GB DDR4 RAM', '512\u2009GB SSD', '4\u2009GB NVIDIA GeForce RTX 3050', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '2 Year Warranty'",MSI,Intel Core i7,512,10 ,16,15.6,24,Windows 11 ,NVIDIA GeForce RTX 3050,SSD,DDR4,1920 x 1080,NVIDIA,Standard HD (16:9)
MSI Modern 15 H AI C1MG-046IN Laptop (Intel Core Ultra 7 155H/ 16GB/ 512GB SSD/ Win11 Home),69990,4.35,59,"'Intel Core Ultra 7 Series 1 155H', '16 Cores (6P + 8E + 2LP-E), 22 Threads', '16\u2009GB DDR5 RAM', '512\u2009GB SSD', 'Intel Arc Graphics', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",MSI,Intel Core Ultra,512,16 ,16,15.6,12,Windows 11 ,intel arc graphics,SSD,DDR5,1920 x 1080,Intel,Standard HD (16:9)
MSI Thin 15 B12UCX-1693IN Gaming Laptop (12th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 4GB RTX 2050 Graph),64990,4.65,66,"'12th Gen Intel Core i7 12650H', '10 Cores (6P + 4E), 16 Threads', '8\u2009GB DDR4 RAM', '1\u2009TB SSD', '4\u2009GB NVIDIA GeForce RTX 2050', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '2 Year Warranty'",MSI,Intel Core i7,1024,10 ,8,15.6,24,Windows 11 ,rtx 2050,SSD,DDR4,1920 x 1080,NVIDIA,Standard HD (16:9)
Asus ROG Zephyrus G16 OLED 2024 GU605MZ-CO931WS Gaming Laptop (Intel Core Ultra 9 185H/ 32GB/ 1TB SSD/ Win11 Home/ 12GB Graph),289990,4.65,83,"'Intel Core Ultra 9 185H', '16 Cores (6P + 8E + 2LP-E), 22 Threads', '32\u2009GB LPDDR5X RAM', '1\u2009TB SSD', '12\u2009GB NVIDIA GeForce RTX 4080', '16\u2009inches, 2560\u2009x\u20091600\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Asus,Intel Core Ultra,1024,16 ,32,16.0,12,Windows 11 ,rtx 4080,SSD,LPDDR5X,2560 x 1600,NVIDIA,Quad HD or higher
HP Victus 15-FA1310TX Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB RTX 2050),54999,4.4,63,"'12th Gen Intel Core i5 12450H', 'Octa Core (4P + 4E), 12 Threads', '8\u2009GB DDR4 RAM', '512\u2009GB SSD', '4\u2009GB NVIDIA GeForce RTX 2050', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",HP,Intel Core i5,512,No ,8,15.6,12,Windows 11 ,rtx 2050,SSD,DDR4,1920 x 1080,NVIDIA,Standard HD (16:9)
MSI Titan 18 HX A14VHG-207IN Gaming Laptop (14th Gen Core i9/ 64GB/ 2TB SSD/ Win11 Home/ RTX 4080),409990,4.7,96,"'14th Gen Intel Core i9 14900HX', '24 Cores (8P + 16E), 32 Threads', '64\u2009GB DDR5 RAM', '2\u2009TB SSD', '12\u2009GB NVIDIA GeForce RTX 4080', '18\u2009inches, 3840\u2009x\u20092400\u2009pixels', 'Windows 11 OS', '2 Year Warranty'",MSI,Intel Core i9,2048,24 ,64,18.0,24,Windows 11 ,rtx 4080,SSD,DDR5,3840 x 2400,NVIDIA,Quad HD or higher
Asus TUF Gaming F17 FX706HF-NY040W  Laptop (11th Gen Core i5/ 16GB/ 512GB SSD/ Win11/ 4GB Graph),56990,4.35,61,"'11th Gen Intel Core i5 11400H', 'Hexa Core, 12 Threads', '16\u2009GB DDR4 RAM', '512\u2009GB SSD', '4\u2009GB NVIDIA GeForce RTX 2050', '17\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Asus,Intel Core i5,512,No ,16,17.0,12,Windows 11 ,rtx 2050,SSD,DDR4,1920 x 1080,NVIDIA,Standard HD (16:9)
Samsung Galaxy Book 4 np750xgk-lg2in Laptop (Intel Core 5 Processor 120U/ 16GB/ 512GB SSD/ Win11),68999,4.55,55,"'Intel Core 5 Processor Series 1 120U', '10 Cores (2P + 8E), 12 Threads', '16\u2009GB LPDDR4x RAM', '512\u2009GB SSD', 'Intel Graphics', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Samsung,Others,512,10 ,16,15.6,12,Windows 11 ,intel graphics,SSD,LPDDR4X,1920 x 1080,Intel,Standard HD (16:9)
Acer Chromebook Plus 514 CB514-4H ‎NX.KUTSI.002 Laptop (Intel Core i3-N305/ 8GB/ 256GB SSD/ Chrome OS),24990,4.0,33,"'Intel Core i3 N305', 'Octa Core, 8 Threads', '8\u2009GB  RAM', '256\u2009GB SSD', 'Intel Integarted Graphics', '14\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Chrome OS', '1 Year Warranty'",Acer,Intel Core i3,256,No ,8,14.0,12,Chrome ,intel integarted graphics,SSD,Unknown,1920 x 1080,Intel,Standard HD (16:9)
Acer Nitro V ANV15-51 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 6GB RTX 4050),94990,4.75,69,"'13th Gen Intel Core i7 13620H', '10 Cores (6P + 4E), 16 Threads', '16\u2009GB DDR5 RAM', '1\u2009TB SSD', '6\u2009GB NVIDIA GeForce RTX 4050', '15.6\u2009inches, 1920\u2009x\u20091080\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Acer,Intel Core i7,1024,10 ,16,15.6,12,Windows 11 ,rtx 4050,SSD,DDR5,1920 x 1080,NVIDIA,Standard HD (16:9)
Asus ROG Zephyrus G14 GA403UV-QS085WS Gaming Laptop (AMD Ryzen 9 8945HS/ 16GB/ 1TB SSD/ Win11 Home/ 8GB RTX 4060 Graph),179000,4.55,75,"'8th Gen AMD Ryzen 9 8945HS', 'Octa Core, 16 Threads', '16\u2009GB LPDDR5X RAM', '1\u2009TB SSD', '8\u2009GB NVIDIA GeForce RTX 4060', '14\u2009inches, 2880\u2009x\u20091800\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Asus,AMD Ryzen 9,1024,No ,16,14.0,12,Windows 11 ,rtx 4060,SSD,LPDDR5X,2880 x 1800,NVIDIA,Quad HD or higher
Asus ROG Strix G16 G614JI-BG711WS Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11/ 8GB Graph),161990,4.55,71,"'13th Gen Intel Core i7 13650HX', '14 Cores (6P + 8E)', '16\u2009GB DDR5 RAM', '1\u2009TB SSD', '8\u2009GB NVIDIA GeForce RTX 4070', '16\u2009inches, 1920\u2009x\u20091200\u2009pixels', 'Windows 11 OS', '1 Year Warranty'",Asus,Intel Core i7,1024,14 ,16,16.0,12,Windows 11 ,NVIDIA GeForce RTX 4070,SSD,DDR5,1920 x 1200,NVIDIA,Widescreen (16:10)
